Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Account,Chrome 114.0.5735.198,,,2023-06-28 09:07:18,2023-06-28 09:08:19,1m - 0.986s,PASSED
,,,,,,,
Test Cases/Account/Login fails,Chrome 114.0.5735.198,,,2023-06-28 09:07:19,2023-06-28 09:08:19,1m - 0.628s,PASSED
Start listener action : enableSauceLabs,Chrome 114.0.5735.198,,,2023-06-28 09:07:19,2023-06-28 09:07:19,0.032s,PASSED
"openBrowser("""")",Chrome 114.0.5735.198,,,2023-06-28 09:07:19,2023-06-28 09:07:43,23.850s,PASSED
"navigateToUrl(""https://cms.demo.katalon.com/my-account/"")",Chrome 114.0.5735.198,,,2023-06-28 09:07:43,2023-06-28 09:07:50,7.398s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/input__username""))",Chrome 114.0.5735.198,,,2023-06-28 09:07:50,2023-06-28 09:07:54,3.600s,PASSED
"setText(findTestObject(""Page_My account  Katalon Shop/input__username""), username)",Chrome 114.0.5735.198,,,2023-06-28 09:07:54,2023-06-28 09:08:01,6.715s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/input__password""))",Chrome 114.0.5735.198,,,2023-06-28 09:08:01,2023-06-28 09:08:04,3.355s,PASSED
"setText(findTestObject(""Page_My account  Katalon Shop/input__password""), password)",Chrome 114.0.5735.198,,,2023-06-28 09:08:04,2023-06-28 09:08:10,6.345s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/input__rememberme""))",Chrome 114.0.5735.198,,,2023-06-28 09:08:10,2023-06-28 09:08:14,3.243s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/button_Log in""))",Chrome 114.0.5735.198,,,2023-06-28 09:08:14,2023-06-28 09:08:19,5.404s,PASSED
"getText(findTestObject(""Object Repository/Page_My account  Katalon Shop/Page_My account  Katalon Shop/strong_KatalonLover""), STOP_ON_FAILURE)",Chrome 114.0.5735.198,,,2023-06-28 09:08:19,2023-06-28 09:08:19,0.132s,PASSED
"responseString = ""KatalonLover""",Chrome 114.0.5735.198,,,2023-06-28 09:08:19,2023-06-28 09:08:19,0.000s,PASSED
"expectedString = ""katalonlover""",Chrome 114.0.5735.198,,,2023-06-28 09:08:19,2023-06-28 09:08:19,0.001s,PASSED
if (responseString.toUpperCase() == expectedString),Chrome 114.0.5735.198,,,2023-06-28 09:08:19,2023-06-28 09:08:19,0.002s,PASSED
else,Chrome 114.0.5735.198,,,2023-06-28 09:08:19,2023-06-28 09:08:19,0.009s,PASSED
closeBrowser(),Chrome 114.0.5735.198,,,2023-06-28 09:08:19,2023-06-28 09:08:19,0.121s,PASSED
Start listener action : autoUpdateJobStatus,Chrome 114.0.5735.198,,,2023-06-28 09:08:19,2023-06-28 09:08:19,0.002s,PASSED
