Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Order,Chrome 112.0.5615.49,,,2023-04-17 10:04:30,2023-04-17 10:06:32,2m - 1.470s,FAILED
,,,,,,,
Test Cases/Order Process/Order Item 01,Chrome 112.0.5615.49,,,2023-04-17 10:04:31,2023-04-17 10:05:31,1m - 0.324s,PASSED
Start listener action : enableSauceLabs,Chrome 112.0.5615.49,,,2023-04-17 10:04:31,2023-04-17 10:04:31,0.030s,PASSED
"callTestCase(findTestCase(""Account/Login successfully""), [:], STOP_ON_FAILURE)",Chrome 112.0.5615.49,,,2023-04-17 10:04:32,2023-04-17 10:04:54,22.034s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_My account  Katalon Shop/a_Shop""))",Chrome 112.0.5615.49,,,2023-04-17 10:04:54,2023-04-17 10:05:01,6.925s,PASSED
SamplePageTitle = getWindowTitle(),Chrome 112.0.5615.49,,,2023-04-17 10:05:01,2023-04-17 10:05:01,0.189s,PASSED
"verifyMatch(SamplePageTitle, ""Katalon Shop – Katalon Ecommerce"", false)",Chrome 112.0.5615.49,,,2023-04-17 10:05:01,2023-04-17 10:05:01,0.129s,PASSED
delay(5),Chrome 112.0.5615.49,,,2023-04-17 10:05:01,2023-04-17 10:05:06,5.221s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/span_Default sorting""))",Chrome 112.0.5615.49,,,2023-04-17 10:05:06,2023-04-17 10:05:07,0.614s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/sort by latest""))",Chrome 112.0.5615.49,,,2023-04-17 10:05:07,2023-04-17 10:05:11,4.203s,PASSED
delay(5),Chrome 112.0.5615.49,,,2023-04-17 10:05:11,2023-04-17 10:05:16,5.031s,PASSED
"waitForElementPresent(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""), 3)",Chrome 112.0.5615.49,,,2023-04-17 10:05:16,2023-04-17 10:05:17,0.322s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""))",Chrome 112.0.5615.49,,,2023-04-17 10:05:17,2023-04-17 10:05:21,4.310s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Chrome 112.0.5615.49,,,2023-04-17 10:05:21,2023-04-17 10:05:24,2.993s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/btn_Next""))",Chrome 112.0.5615.49,,,2023-04-17 10:05:24,2023-04-17 10:05:28,4.519s,PASSED
"verifyEqual(""2"", ""2"")",Chrome 112.0.5615.49,,,2023-04-17 10:05:28,2023-04-17 10:05:28,0.021s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/button_Add to cart""))",Chrome 112.0.5615.49,,,2023-04-17 10:05:28,2023-04-17 10:05:31,2.412s,PASSED
closeBrowser(),Chrome 112.0.5615.49,,,2023-04-17 10:05:31,2023-04-17 10:05:31,0.356s,PASSED
Start listener action : autoUpdateJobStatus,Chrome 112.0.5615.49,,,2023-04-17 10:05:31,2023-04-17 10:05:31,0.008s,PASSED
,,,,,,,
Test Cases/Order Process/Check order 02,Chrome 112.0.5615.49,,,2023-04-17 10:05:31,2023-04-17 10:06:32,1m - 0.267s,FAILED
Start listener action : enableSauceLabs,Chrome 112.0.5615.49,,,2023-04-17 10:05:31,2023-04-17 10:05:31,0.002s,PASSED
"callTestCase(findTestCase(""Account/Login successfully""), [:], STOP_ON_FAILURE)",Chrome 112.0.5615.49,,,2023-04-17 10:05:32,2023-04-17 10:05:48,16.529s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/a_Cart""))",Chrome 112.0.5615.49,,,2023-04-17 10:05:48,2023-04-17 10:05:56,7.827s,PASSED
SamplePageTitle = getWindowTitle(),Chrome 112.0.5615.49,,,2023-04-17 10:05:56,2023-04-17 10:05:56,0.034s,PASSED
"verifyMatch(SamplePageTitle, ""Cart – Katalon Shop"", false)",Chrome 112.0.5615.49,,,2023-04-17 10:05:56,2023-04-17 10:05:56,0.005s,PASSED
"waitForElementPresent(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""), 5)",Chrome 112.0.5615.49,,,2023-04-17 10:05:56,2023-04-17 10:05:57,0.180s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Chrome 112.0.5615.49,,,2023-04-17 10:05:57,2023-04-17 10:05:58,0.983s,PASSED
"verifyEqual(""2"", ""2"")",Chrome 112.0.5615.49,,,2023-04-17 10:05:58,2023-04-17 10:05:58,0.004s,PASSED
"scrollToElement(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/button_Update cart""), 0)",Chrome 112.0.5615.49,,,2023-04-17 10:05:58,2023-04-17 10:05:58,0.927s,PASSED
"callTestCase(findTestCase(""Order Process/03 Change address""), [:], STOP_ON_FAILURE)",Chrome 112.0.5615.49,,,2023-04-17 10:05:58,2023-04-17 10:06:31,33.051s,FAILED
Start listener action : autoUpdateJobStatus,Chrome 112.0.5615.49,,,2023-04-17 10:06:32,2023-04-17 10:06:32,0.016s,PASSED
