Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Order,Chrome 112.0.5615.49,,,2023-04-10 07:09:58,2023-04-10 07:11:02,1m - 3.503s,FAILED
,,,,,,,
Test Cases/Order Process/Order Item 01,Chrome 112.0.5615.49,,,2023-04-10 07:09:59,2023-04-10 07:10:37,38.706s,PASSED
"callTestCase(findTestCase(""Account/Login successfully""), [:], STOP_ON_FAILURE)",Chrome 112.0.5615.49,,,2023-04-10 07:09:59,2023-04-10 07:10:13,13.783s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_My account  Katalon Shop/a_Shop""))",Chrome 112.0.5615.49,,,2023-04-10 07:10:13,2023-04-10 07:10:16,3.143s,PASSED
SamplePageTitle = getWindowTitle(),Chrome 112.0.5615.49,,,2023-04-10 07:10:16,2023-04-10 07:10:16,0.051s,PASSED
"verifyMatch(SamplePageTitle, ""Katalon Shop – Katalon Ecommerce"", false)",Chrome 112.0.5615.49,,,2023-04-10 07:10:16,2023-04-10 07:10:16,0.023s,PASSED
delay(5),Chrome 112.0.5615.49,,,2023-04-10 07:10:16,2023-04-10 07:10:21,5.027s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/span_Default sorting""))",Chrome 112.0.5615.49,,,2023-04-10 07:10:21,2023-04-10 07:10:22,0.343s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/sort by latest""))",Chrome 112.0.5615.49,,,2023-04-10 07:10:22,2023-04-10 07:10:25,3.114s,PASSED
delay(5),Chrome 112.0.5615.49,,,2023-04-10 07:10:25,2023-04-10 07:10:30,5.022s,PASSED
"waitForElementPresent(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""), 3)",Chrome 112.0.5615.49,,,2023-04-10 07:10:30,2023-04-10 07:10:30,0.131s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""))",Chrome 112.0.5615.49,,,2023-04-10 07:10:30,2023-04-10 07:10:33,3.097s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Chrome 112.0.5615.49,,,2023-04-10 07:10:33,2023-04-10 07:10:34,0.999s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/btn_Next""))",Chrome 112.0.5615.49,,,2023-04-10 07:10:34,2023-04-10 07:10:36,1.509s,PASSED
"verifyEqual(""2"", ""2"")",Chrome 112.0.5615.49,,,2023-04-10 07:10:36,2023-04-10 07:10:36,0.011s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/button_Add to cart""))",Chrome 112.0.5615.49,,,2023-04-10 07:10:36,2023-04-10 07:10:37,1.933s,PASSED
,,,,,,,
Test Cases/Order Process/Check order 02,Chrome 112.0.5615.49,,,2023-04-10 07:10:38,2023-04-10 07:11:02,24.217s,FAILED
"callTestCase(findTestCase(""Account/Login successfully""), [:], STOP_ON_FAILURE)",Chrome 112.0.5615.49,,,2023-04-10 07:10:38,2023-04-10 07:10:46,8.367s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/a_Cart""))",Chrome 112.0.5615.49,,,2023-04-10 07:10:46,2023-04-10 07:10:50,3.638s,PASSED
SamplePageTitle = getWindowTitle(),Chrome 112.0.5615.49,,,2023-04-10 07:10:50,2023-04-10 07:10:50,0.015s,PASSED
"verifyMatch(SamplePageTitle, ""Cart – Katalon Shop"", false)",Chrome 112.0.5615.49,,,2023-04-10 07:10:50,2023-04-10 07:10:50,0.002s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Chrome 112.0.5615.49,,,2023-04-10 07:10:50,2023-04-10 07:10:51,0.660s,PASSED
"verifyEqual(""2"", ""2"")",Chrome 112.0.5615.49,,,2023-04-10 07:10:51,2023-04-10 07:10:51,0.003s,PASSED
"scrollToElement(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/button_Update cart""), 0)",Chrome 112.0.5615.49,,,2023-04-10 07:10:51,2023-04-10 07:10:51,0.412s,PASSED
"click(findTestObject(""Object Repository/a_Change address""))",Chrome 112.0.5615.49,,,2023-04-10 07:10:51,2023-04-10 07:10:52,0.846s,PASSED
