Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/btn_Next""))",Chrome 111.0.5563.146,,,2023-03-29 16:36:47,2023-03-29 16:36:49,1.317s,PASSED
"verifyEqual(""2"", ""2"")",Chrome 111.0.5563.146,,,2023-03-29 16:36:49,2023-03-29 16:36:49,0.011s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/button_Add to cart""))",Chrome 111.0.5563.146,,,2023-03-29 16:36:49,2023-03-29 16:36:51,2.510s,PASSED
,,,,,,,
Test Cases/Order Process/Check order,Chrome 111.0.5563.146,,,2023-03-29 16:36:51,2023-03-29 16:37:34,43.325s,FAILED
"callTestCase(findTestCase(""Order Process/Order Item""), [:], STOP_ON_FAILURE)",Chrome 111.0.5563.146,,,2023-03-29 16:36:51,2023-03-29 16:37:26,34.309s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/a_Cart""))",Chrome 111.0.5563.146,,,2023-03-29 16:37:26,2023-03-29 16:37:28,2.613s,PASSED
SamplePageTitle = getWindowTitle(),Chrome 111.0.5563.146,,,2023-03-29 16:37:28,2023-03-29 16:37:28,0.019s,PASSED
"verifyMatch(SamplePageTitle, ""Cart – Katalon Shop"", false)",Chrome 111.0.5563.146,,,2023-03-29 16:37:28,2023-03-29 16:37:28,0.002s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Chrome 111.0.5563.146,,,2023-03-29 16:37:28,2023-03-29 16:37:29,0.260s,PASSED
"verifyEqual(""2"", ""2"")",Chrome 111.0.5563.146,,,2023-03-29 16:37:29,2023-03-29 16:37:29,0.002s,PASSED
"scrollToElement(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/button_Update cart""), 0)",Chrome 111.0.5563.146,,,2023-03-29 16:37:29,2023-03-29 16:37:29,0.140s,PASSED
"click(findTestObject(""Object Repository/a_Change address""))",Chrome 111.0.5563.146,,,2023-03-29 16:37:29,2023-03-29 16:37:31,2.125s,PASSED
"click(findTestObject(""Object Repository/span_Vietnam""))",Chrome 111.0.5563.146,,,2023-03-29 16:37:31,2023-03-29 16:37:31,0.499s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/li_Venezuela""))",Chrome 111.0.5563.146,,,2023-03-29 16:37:31,2023-03-29 16:37:32,0.682s,PASSED
"setText(findTestObject(""Object Repository/input_Venezuela_calc_shipping_city""), ""SG"")",Chrome 111.0.5563.146,,,2023-03-29 16:37:32,2023-03-29 16:37:32,0.216s,PASSED
"setText(findTestObject(""Object Repository/input_Venezuela_calc_shipping_postcode""), ""5000"")",Chrome 111.0.5563.146,,,2023-03-29 16:37:32,2023-03-29 16:37:32,0.116s,PASSED
"click(findTestObject(""Object Repository/button_Update""))",Chrome 111.0.5563.146,,,2023-03-29 16:37:32,2023-03-29 16:37:33,0.530s,PASSED
"verifyElementText(findTestObject(""Object Repository/p_Shipping to SG, a, 5000, Venezuela""), ""Shipping to SG, 5000, Venezuela."")",Chrome 111.0.5563.146,,,2023-03-29 16:37:33,2023-03-29 16:37:34,1.582s,FAILED
