Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Order,Chrome 112.0.5615.49,,,2023-04-08 16:27:01,2023-04-08 16:28:07,1m - 6.413s,FAILED
,,,,,,,
Test Cases/Order Process/Order Item 01,Chrome 112.0.5615.49,,,2023-04-08 16:27:01,2023-04-08 16:27:43,41.250s,PASSED
Start listener action : enableSauceLabs,Chrome 112.0.5615.49,,,2023-04-08 16:27:01,2023-04-08 16:27:01,0.031s,PASSED
"callTestCase(findTestCase(""Account/Login successfully""), [:], STOP_ON_FAILURE)",Chrome 112.0.5615.49,,,2023-04-08 16:27:02,2023-04-08 16:27:16,14.451s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_My account  Katalon Shop/a_Shop""))",Chrome 112.0.5615.49,,,2023-04-08 16:27:16,2023-04-08 16:27:21,4.298s,PASSED
SamplePageTitle = getWindowTitle(),Chrome 112.0.5615.49,,,2023-04-08 16:27:21,2023-04-08 16:27:21,0.021s,PASSED
"verifyMatch(SamplePageTitle, ""Katalon Shop – Katalon Ecommerce"", false)",Chrome 112.0.5615.49,,,2023-04-08 16:27:21,2023-04-08 16:27:21,0.014s,PASSED
delay(5),Chrome 112.0.5615.49,,,2023-04-08 16:27:21,2023-04-08 16:27:26,5.013s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/span_Default sorting""))",Chrome 112.0.5615.49,,,2023-04-08 16:27:26,2023-04-08 16:27:26,0.275s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/sort by latest""))",Chrome 112.0.5615.49,,,2023-04-08 16:27:26,2023-04-08 16:27:29,3.336s,PASSED
delay(5),Chrome 112.0.5615.49,,,2023-04-08 16:27:29,2023-04-08 16:27:34,5.014s,PASSED
"waitForElementPresent(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""), 3)",Chrome 112.0.5615.49,,,2023-04-08 16:27:34,2023-04-08 16:27:34,0.104s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""))",Chrome 112.0.5615.49,,,2023-04-08 16:27:34,2023-04-08 16:27:39,4.486s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Chrome 112.0.5615.49,,,2023-04-08 16:27:39,2023-04-08 16:27:40,1.133s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/btn_Next""))",Chrome 112.0.5615.49,,,2023-04-08 16:27:40,2023-04-08 16:27:41,0.814s,PASSED
"verifyEqual(""2"", ""2"")",Chrome 112.0.5615.49,,,2023-04-08 16:27:41,2023-04-08 16:27:41,0.009s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/button_Add to cart""))",Chrome 112.0.5615.49,,,2023-04-08 16:27:41,2023-04-08 16:27:43,1.829s,PASSED
Start listener action : autoUpdateJobStatus,Chrome 112.0.5615.49,,,2023-04-08 16:27:43,2023-04-08 16:27:43,0.002s,PASSED
,,,,,,,
Test Cases/Order Process/Check order 02,Chrome 112.0.5615.49,,,2023-04-08 16:27:43,2023-04-08 16:28:07,24.721s,FAILED
Start listener action : enableSauceLabs,Chrome 112.0.5615.49,,,2023-04-08 16:27:43,2023-04-08 16:27:43,0.001s,PASSED
