Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Order,Edge Chromium 111,,,2023-03-29 19:39:26,2023-03-29 19:42:29,3m - 2.761s,PASSED
,,,,,,,
Test Cases/Order Process/Order Item,Edge Chromium 111,,,2023-03-29 19:39:27,2023-03-29 19:41:20,1m - 53.318s,PASSED
"callTestCase(findTestCase(""Account/Login successfully""), [:], STOP_ON_FAILURE)",Edge Chromium 111,,,2023-03-29 19:39:27,2023-03-29 19:40:36,1m - 9.164s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_My account  Katalon Shop/a_Shop""))",Edge Chromium 111,,,2023-03-29 19:40:36,2023-03-29 19:40:43,6.737s,PASSED
SamplePageTitle = getWindowTitle(),Edge Chromium 111,,,2023-03-29 19:40:43,2023-03-29 19:40:43,0.184s,PASSED
"verifyMatch(SamplePageTitle, ""Katalon Shop – Katalon Ecommerce"", false)",Edge Chromium 111,,,2023-03-29 19:40:43,2023-03-29 19:40:43,0.019s,PASSED
delay(5),Edge Chromium 111,,,2023-03-29 19:40:43,2023-03-29 19:40:48,5.024s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/span_Default sorting""))",Edge Chromium 111,,,2023-03-29 19:40:48,2023-03-29 19:40:50,2.141s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/sort by latest""))",Edge Chromium 111,,,2023-03-29 19:40:50,2023-03-29 19:40:55,5.196s,PASSED
delay(5),Edge Chromium 111,,,2023-03-29 19:40:55,2023-03-29 19:41:00,5.010s,PASSED
"waitForElementPresent(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""), 3)",Edge Chromium 111,,,2023-03-29 19:41:00,2023-03-29 19:41:02,1.680s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""))",Edge Chromium 111,,,2023-03-29 19:41:02,2023-03-29 19:41:12,9.430s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Edge Chromium 111,,,2023-03-29 19:41:12,2023-03-29 19:41:14,2.423s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/btn_Next""))",Edge Chromium 111,,,2023-03-29 19:41:14,2023-03-29 19:41:16,2.253s,PASSED
"verifyEqual(""2"", ""2"")",Edge Chromium 111,,,2023-03-29 19:41:16,2023-03-29 19:41:16,0.013s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/button_Add to cart""))",Edge Chromium 111,,,2023-03-29 19:41:16,2023-03-29 19:41:20,3.594s,PASSED
,,,,,,,
Test Cases/Order Process/Check order,Edge Chromium 111,,,2023-03-29 19:41:20,2023-03-29 19:42:29,1m - 8.980s,PASSED
"callTestCase(findTestCase(""Order Process/Order Item""), [:], STOP_ON_FAILURE)",Edge Chromium 111,,,2023-03-29 19:41:20,2023-03-29 19:42:14,53.685s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/a_Cart""))",Edge Chromium 111,,,2023-03-29 19:42:14,2023-03-29 19:42:18,4.342s,PASSED
SamplePageTitle = getWindowTitle(),Edge Chromium 111,,,2023-03-29 19:42:18,2023-03-29 19:42:18,0.020s,PASSED
