Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Order,Chrome 111.0.5563.146,,,2023-03-29 14:27:41,2023-03-29 14:28:17,35.971s,PASSED
,,,,,,,
Test Cases/Order Process/Order Item,Chrome 111.0.5563.146,,,2023-03-29 14:27:41,2023-03-29 14:28:17,35.526s,PASSED
"callTestCase(findTestCase(""Account/Login successfully""), [:], STOP_ON_FAILURE)",Chrome 111.0.5563.146,,,2023-03-29 14:27:42,2023-03-29 14:27:53,11.208s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_My account  Katalon Shop/a_Shop""))",Chrome 111.0.5563.146,,,2023-03-29 14:27:53,2023-03-29 14:27:56,2.627s,PASSED
SamplePageTitle = getWindowTitle(),Chrome 111.0.5563.146,,,2023-03-29 14:27:56,2023-03-29 14:27:56,0.027s,PASSED
"verifyMatch(SamplePageTitle, ""Katalon Shop – Katalon Ecommerce"", false)",Chrome 111.0.5563.146,,,2023-03-29 14:27:56,2023-03-29 14:27:56,0.014s,PASSED
delay(5),Chrome 111.0.5563.146,,,2023-03-29 14:27:56,2023-03-29 14:28:01,5.020s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/span_Default sorting""))",Chrome 111.0.5563.146,,,2023-03-29 14:28:01,2023-03-29 14:28:01,0.263s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/sort by latest""))",Chrome 111.0.5563.146,,,2023-03-29 14:28:01,2023-03-29 14:28:04,3.110s,PASSED
delay(5),Chrome 111.0.5563.146,,,2023-03-29 14:28:04,2023-03-29 14:28:09,5.010s,PASSED
"waitForElementPresent(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""), 3)",Chrome 111.0.5563.146,,,2023-03-29 14:28:09,2023-03-29 14:28:09,0.080s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""))",Chrome 111.0.5563.146,,,2023-03-29 14:28:09,2023-03-29 14:28:13,3.419s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Chrome 111.0.5563.146,,,2023-03-29 14:28:13,2023-03-29 14:28:13,0.625s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/btn_Next""))",Chrome 111.0.5563.146,,,2023-03-29 14:28:13,2023-03-29 14:28:15,1.495s,PASSED
"verifyEqual(""2"", ""2"")",Chrome 111.0.5563.146,,,2023-03-29 14:28:15,2023-03-29 14:28:15,0.012s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/button_Add to cart""))",Chrome 111.0.5563.146,,,2023-03-29 14:28:15,2023-03-29 14:28:17,2.146s,PASSED
