Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"getText(findTestObject(""Object Repository/Page_My account  Katalon Shop/Page_My account  Katalon Shop/strong_KatalonLover""), STOP_ON_FAILURE)",Chrome 111.0.0.0,,,2023-03-26 21:35:31,2023-03-26 21:35:34,2.695s,PASSED
"responseString = ""KatalonLover""",Chrome 111.0.0.0,,,2023-03-26 21:35:34,2023-03-26 21:35:34,0.000s,PASSED
"expectedString = ""katalonlover""",Chrome 111.0.0.0,,,2023-03-26 21:35:34,2023-03-26 21:35:34,0.000s,PASSED
if (responseString.toUpperCase() == expectedString),Chrome 111.0.0.0,,,2023-03-26 21:35:34,2023-03-26 21:35:34,0.004s,PASSED
else,Chrome 111.0.0.0,,,2023-03-26 21:35:34,2023-03-26 21:35:34,0.000s,PASSED
,,,,,,,
Test Cases/Account/Log out,Chrome 111.0.0.0,,,2023-03-26 21:35:34,2023-03-26 21:36:16,41.677s,PASSED
"callTestCase(findTestCase(""Account/Login fails""), [:], STOP_ON_FAILURE)",Chrome 111.0.0.0,,,2023-03-26 21:35:34,2023-03-26 21:36:11,37.266s,PASSED
"click(findTestObject(""Object Repository/Page_My account  Katalon Shop/Page_My account  Katalon Shop/a_Log out""), STOP_ON_FAILURE)",Chrome 111.0.0.0,,,2023-03-26 21:36:11,2023-03-26 21:36:15,3.257s,PASSED
"verifyTextPresent(""Login"", false)",Chrome 111.0.0.0,,,2023-03-26 21:36:15,2023-03-26 21:36:16,0.938s,PASSED
,,,,,,,
Test Cases/Account/Change password,Chrome 111.0.0.0,,,2023-03-26 21:36:16,2023-03-26 21:36:58,42.134s,PASSED
"callTestCase(findTestCase(""Account/Log out""), [:], STOP_ON_FAILURE)",Chrome 111.0.0.0,,,2023-03-26 21:36:16,2023-03-26 21:36:44,27.976s,PASSED
"click(findTestObject(""Object Repository/Page_My account  Katalon Shop/a_Lost your password""))",Chrome 111.0.0.0,,,2023-03-26 21:36:44,2023-03-26 21:36:54,9.907s,PASSED
"click(findTestObject(""Object Repository/Page_My account  Katalon Shop/input_Username or email_user_login""))",Chrome 111.0.0.0,,,2023-03-26 21:36:54,2023-03-26 21:36:54,0.519s,PASSED
"setText(findTestObject(""Object Repository/Page_My account  Katalon Shop/input_Username or email_user_login""), ""customer"")",Chrome 111.0.0.0,,,2023-03-26 21:36:54,2023-03-26 21:36:55,0.986s,PASSED
"click(findTestObject(""Object Repository/Page_My account  Katalon Shop/button_Reset password""))",Chrome 111.0.0.0,,,2023-03-26 21:36:55,2023-03-26 21:36:57,1.911s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_My account  Katalon Shop/li_Password reset is not allowed for this user""), ""Password reset is not allowed for this user"")",Chrome 111.0.0.0,,,2023-03-26 21:36:57,2023-03-26 21:36:58,0.614s,PASSED
