Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Order,Chrome 112.0.0.0,,,2023-04-09 11:27:51,2023-04-09 11:29:16,1m - 25.914s,PASSED
,,,,,,,
Test Cases/Order Process/Order Item 01,Chrome 112.0.0.0,,,2023-04-09 11:27:51,2023-04-09 11:28:39,48.070s,PASSED
Start listener action : enableSauceLabs,Chrome 112.0.0.0,,,2023-04-09 11:27:51,2023-04-09 11:27:51,0.024s,PASSED
"callTestCase(findTestCase(""Account/Login successfully""), [:], STOP_ON_FAILURE)",Chrome 112.0.0.0,,,2023-04-09 11:27:52,2023-04-09 11:28:11,19.959s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_My account  Katalon Shop/a_Shop""))",Chrome 112.0.0.0,,,2023-04-09 11:28:11,2023-04-09 11:28:15,3.352s,PASSED
SamplePageTitle = getWindowTitle(),Chrome 112.0.0.0,,,2023-04-09 11:28:15,2023-04-09 11:28:15,0.023s,PASSED
"verifyMatch(SamplePageTitle, ""Katalon Shop – Katalon Ecommerce"", false)",Chrome 112.0.0.0,,,2023-04-09 11:28:15,2023-04-09 11:28:15,0.018s,PASSED
delay(5),Chrome 112.0.0.0,,,2023-04-09 11:28:15,2023-04-09 11:28:20,5.026s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/span_Default sorting""))",Chrome 112.0.0.0,,,2023-04-09 11:28:20,2023-04-09 11:28:21,0.645s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/sort by latest""))",Chrome 112.0.0.0,,,2023-04-09 11:28:21,2023-04-09 11:28:24,3.802s,PASSED
delay(5),Chrome 112.0.0.0,,,2023-04-09 11:28:24,2023-04-09 11:28:29,5.011s,PASSED
"waitForElementPresent(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""), 3)",Chrome 112.0.0.0,,,2023-04-09 11:28:29,2023-04-09 11:28:30,1.082s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""))",Chrome 112.0.0.0,,,2023-04-09 11:28:30,2023-04-09 11:28:35,4.219s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Chrome 112.0.0.0,,,2023-04-09 11:28:35,2023-04-09 11:28:36,1.539s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/btn_Next""))",Chrome 112.0.0.0,,,2023-04-09 11:28:36,2023-04-09 11:28:37,0.736s,PASSED
"verifyEqual(""2"", ""2"")",Chrome 112.0.0.0,,,2023-04-09 11:28:37,2023-04-09 11:28:37,0.010s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Ship Your Idea  Katalon Shop/button_Add to cart""))",Chrome 112.0.0.0,,,2023-04-09 11:28:37,2023-04-09 11:28:39,2.129s,PASSED
Start listener action : autoUpdateJobStatus,Chrome 112.0.0.0,,,2023-04-09 11:28:39,2023-04-09 11:28:39,0.003s,PASSED
,,,,,,,
Test Cases/Order Process/Check order 02,Chrome 112.0.0.0,,,2023-04-09 11:28:39,2023-04-09 11:29:16,37.393s,PASSED
Start listener action : enableSauceLabs,Chrome 112.0.0.0,,,2023-04-09 11:28:39,2023-04-09 11:28:39,0.001s,PASSED
"callTestCase(findTestCase(""Account/Login successfully""), [:], STOP_ON_FAILURE)",Chrome 112.0.0.0,,,2023-04-09 11:28:39,2023-04-09 11:28:55,15.958s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/a_Cart""))",Chrome 112.0.0.0,,,2023-04-09 11:28:55,2023-04-09 11:28:59,3.757s,PASSED
SamplePageTitle = getWindowTitle(),Chrome 112.0.0.0,,,2023-04-09 11:28:59,2023-04-09 11:28:59,0.021s,PASSED
"verifyMatch(SamplePageTitle, ""Cart – Katalon Shop"", false)",Chrome 112.0.0.0,,,2023-04-09 11:28:59,2023-04-09 11:28:59,0.009s,PASSED
"verifyTextPresent(""Ship Your Idea"", false)",Chrome 112.0.0.0,,,2023-04-09 11:28:59,2023-04-09 11:29:00,1.252s,PASSED
"verifyEqual(""2"", ""2"")",Chrome 112.0.0.0,,,2023-04-09 11:29:00,2023-04-09 11:29:00,0.009s,PASSED
"scrollToElement(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/button_Update cart""), 0)",Chrome 112.0.0.0,,,2023-04-09 11:29:00,2023-04-09 11:29:01,0.477s,PASSED
"click(findTestObject(""Object Repository/a_Change address""))",Chrome 112.0.0.0,,,2023-04-09 11:29:01,2023-04-09 11:29:02,0.830s,PASSED
"click(findTestObject(""Object Repository/span_Vietnam""))",Chrome 112.0.0.0,,,2023-04-09 11:29:02,2023-04-09 11:29:03,1.435s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/li_Venezuela""))",Chrome 112.0.0.0,,,2023-04-09 11:29:03,2023-04-09 11:29:04,0.721s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-09 11:29:04,2023-04-09 11:29:07,3.009s,PASSED
