Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyEqual(""2"", ""2"")",Edge Chromium 112,,,2023-04-08 15:39:55,2023-04-08 15:39:55,0.004s,PASSED
"scrollToElement(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/button_Update cart""), 0)",Edge Chromium 112,,,2023-04-08 15:39:55,2023-04-08 15:39:56,0.751s,PASSED
"click(findTestObject(""Object Repository/a_Change address""))",Edge Chromium 112,,,2023-04-08 15:39:56,2023-04-08 15:39:57,1.399s,PASSED
"click(findTestObject(""Object Repository/span_Vietnam""))",Edge Chromium 112,,,2023-04-08 15:39:57,2023-04-08 15:39:59,1.780s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/li_Venezuela""))",Edge Chromium 112,,,2023-04-08 15:39:59,2023-04-08 15:39:59,0.520s,PASSED
delay(3),Edge Chromium 112,,,2023-04-08 15:39:59,2023-04-08 15:40:02,3.011s,PASSED
"setText(findTestObject(""Object Repository/input_Venezuela_calc_shipping_state""), ""ff"")",Edge Chromium 112,,,2023-04-08 15:40:02,2023-04-08 15:40:03,1.104s,PASSED
"setText(findTestObject(""Object Repository/input_Venezuela_calc_shipping_city""), ""SG"")",Edge Chromium 112,,,2023-04-08 15:40:03,2023-04-08 15:40:04,0.845s,PASSED
delay(3),Edge Chromium 112,,,2023-04-08 15:40:04,2023-04-08 15:40:07,3.026s,PASSED
"setText(findTestObject(""Object Repository/input_Venezuela_calc_shipping_postcode""), ""5000"")",Edge Chromium 112,,,2023-04-08 15:40:07,2023-04-08 15:40:08,0.993s,PASSED
"click(findTestObject(""Object Repository/button_Update""))",Edge Chromium 112,,,2023-04-08 15:40:08,2023-04-08 15:40:09,0.533s,PASSED
"verifyElementText(findTestObject(""Object Repository/p_Shipping to SG, a, 5000, Venezuela""), ""Shipping to SG, ff, 5000, Venezuela."")",Edge Chromium 112,,,2023-04-08 15:40:09,2023-04-08 15:40:11,1.809s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/Page_Cart  Katalon Shop/a_Proceed to checkout""))",Edge Chromium 112,,,2023-04-08 15:40:11,2023-04-08 15:40:13,2.267s,PASSED
Start listener action : autoUpdateJobStatus,Edge Chromium 112,,,2023-04-08 15:40:13,2023-04-08 15:40:13,0.000s,PASSED
