Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"expectedString = ""katalonlover""",Chrome 111.0.5563.146,,,2023-03-29 14:12:49,2023-03-29 14:12:49,0.000s,PASSED
if (responseString.toLowerCase() == expectedString),Chrome 111.0.5563.146,,,2023-03-29 14:12:49,2023-03-29 14:12:49,0.022s,PASSED
,,,,,,,
Test Cases/Account/Login fails,Chrome 111.0.5563.146,,,2023-03-29 14:12:49,2023-03-29 14:12:57,8.560s,PASSED
"openBrowser("""")",Chrome 111.0.5563.146,,,2023-03-29 14:12:49,2023-03-29 14:12:50,0.779s,PASSED
"navigateToUrl(""https://cms.demo.katalon.com/my-account/"")",Chrome 111.0.5563.146,,,2023-03-29 14:12:50,2023-03-29 14:12:54,4.011s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/input__username""))",Chrome 111.0.5563.146,,,2023-03-29 14:12:54,2023-03-29 14:12:54,0.323s,PASSED
"setText(findTestObject(""Page_My account  Katalon Shop/input__username""), username)",Chrome 111.0.5563.146,,,2023-03-29 14:12:54,2023-03-29 14:12:55,0.388s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/input__password""))",Chrome 111.0.5563.146,,,2023-03-29 14:12:55,2023-03-29 14:12:55,0.288s,PASSED
"setText(findTestObject(""Page_My account  Katalon Shop/input__password""), password)",Chrome 111.0.5563.146,,,2023-03-29 14:12:55,2023-03-29 14:12:55,0.146s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/input__rememberme""))",Chrome 111.0.5563.146,,,2023-03-29 14:12:55,2023-03-29 14:12:55,0.110s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/button_Log in""))",Chrome 111.0.5563.146,,,2023-03-29 14:12:55,2023-03-29 14:12:57,1.958s,PASSED
"getText(findTestObject(""Object Repository/Page_My account  Katalon Shop/Page_My account  Katalon Shop/strong_KatalonLover""), STOP_ON_FAILURE)",Chrome 111.0.5563.146,,,2023-03-29 14:12:57,2023-03-29 14:12:57,0.214s,PASSED
"responseString = ""KatalonLover""",Chrome 111.0.5563.146,,,2023-03-29 14:12:57,2023-03-29 14:12:57,0.000s,PASSED
"expectedString = ""katalonlover""",Chrome 111.0.5563.146,,,2023-03-29 14:12:57,2023-03-29 14:12:57,0.000s,PASSED
if (responseString.toUpperCase() == expectedString),Chrome 111.0.5563.146,,,2023-03-29 14:12:57,2023-03-29 14:12:57,0.004s,PASSED
else,Chrome 111.0.5563.146,,,2023-03-29 14:12:57,2023-03-29 14:12:57,0.004s,PASSED
,,,,,,,
Test Cases/Account/Log out,Chrome 111.0.5563.146,,,2023-03-29 14:12:57,2023-03-29 14:13:10,12.293s,PASSED
"callTestCase(findTestCase(""Account/Login fails""), [:], STOP_ON_FAILURE)",Chrome 111.0.5563.146,,,2023-03-29 14:12:58,2023-03-29 14:13:07,9.504s,PASSED
"click(findTestObject(""Object Repository/Page_My account  Katalon Shop/Page_My account  Katalon Shop/a_Log out""), STOP_ON_FAILURE)",Chrome 111.0.5563.146,,,2023-03-29 14:13:07,2023-03-29 14:13:09,2.335s,PASSED
"verifyTextPresent(""Login"", false)",Chrome 111.0.5563.146,,,2023-03-29 14:13:09,2023-03-29 14:13:10,0.245s,PASSED
,,,,,,,
Test Cases/Account/Change password,Chrome 111.0.5563.146,,,2023-03-29 14:13:10,2023-03-29 14:13:27,16.916s,PASSED
"callTestCase(findTestCase(""Account/Log out""), [:], STOP_ON_FAILURE)",Chrome 111.0.5563.146,,,2023-03-29 14:13:10,2023-03-29 14:13:22,12.061s,PASSED
"click(findTestObject(""Object Repository/Page_My account  Katalon Shop/a_Lost your password""))",Chrome 111.0.5563.146,,,2023-03-29 14:13:22,2023-03-29 14:13:25,2.559s,PASSED
"click(findTestObject(""Object Repository/Page_My account  Katalon Shop/input_Username or email_user_login""))",Chrome 111.0.5563.146,,,2023-03-29 14:13:25,2023-03-29 14:13:25,0.118s,PASSED
"setText(findTestObject(""Object Repository/Page_My account  Katalon Shop/input_Username or email_user_login""), ""customer"")",Chrome 111.0.5563.146,,,2023-03-29 14:13:25,2023-03-29 14:13:25,0.182s,PASSED
"click(findTestObject(""Object Repository/Page_My account  Katalon Shop/button_Reset password""))",Chrome 111.0.5563.146,,,2023-03-29 14:13:25,2023-03-29 14:13:27,1.576s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_My account  Katalon Shop/li_Password reset is not allowed for this user""), ""Password reset is not allowed for this user"")",Chrome 111.0.5563.146,,,2023-03-29 14:13:27,2023-03-29 14:13:27,0.100s,PASSED
