Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Order,Chrome 112.0.0.0,,,2023-04-08 16:32:43,2023-04-08 16:34:18,1m - 34.409s,PASSED
,,,,,,,
Test Cases/Order Process/Order Item 01,Chrome 112.0.0.0,,,2023-04-08 16:32:44,2023-04-08 16:33:36,52.354s,PASSED
Start listener action : enableSauceLabs,Chrome 112.0.0.0,,,2023-04-08 16:32:44,2023-04-08 16:32:44,0.024s,PASSED
"callTestCase(findTestCase(""Account/Login successfully""), [:], STOP_ON_FAILURE)",Chrome 112.0.0.0,,,2023-04-08 16:32:44,2023-04-08 16:33:07,22.364s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_My account  Katalon Shop/a_Shop""))",Chrome 112.0.0.0,,,2023-04-08 16:33:07,2023-04-08 16:33:11,4.603s,PASSED
SamplePageTitle = getWindowTitle(),Chrome 112.0.0.0,,,2023-04-08 16:33:11,2023-04-08 16:33:11,0.024s,PASSED
"verifyMatch(SamplePageTitle, ""Katalon Shop – Katalon Ecommerce"", false)",Chrome 112.0.0.0,,,2023-04-08 16:33:11,2023-04-08 16:33:11,0.043s,PASSED
delay(5),Chrome 112.0.0.0,,,2023-04-08 16:33:11,2023-04-08 16:33:16,5.018s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/span_Default sorting""))",Chrome 112.0.0.0,,,2023-04-08 16:33:16,2023-04-08 16:33:17,0.651s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/sort by latest""))",Chrome 112.0.0.0,,,2023-04-08 16:33:17,2023-04-08 16:33:21,3.924s,PASSED
delay(5),Chrome 112.0.0.0,,,2023-04-08 16:33:21,2023-04-08 16:33:26,5.019s,PASSED
"waitForElementPresent(findTestObject(""Page_My account  Katalon Shop/Page_Katalon Shop  Katalon Ecommerce/img__attachment-woocommerce_thumbnail size-woocommerce_thumbnail""), 3)",Chrome 112.0.0.0,,,2023-04-08 16:33:26,2023-04-08 16:33:26,0.544s,PASSED
