Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Account,Chrome 114.0.0.0,,,2023-06-21 09:06:58,2023-06-21 09:07:49,51.061s,PASSED
,,,,,,,
Test Cases/Account/Login fails,Chrome 114.0.0.0,,,2023-06-21 09:06:59,2023-06-21 09:07:49,50.599s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-06-21 09:06:59,2023-06-21 09:07:12,13.224s,PASSED
"navigateToUrl(""https://cms.demo.katalon.com/my-account/"")",Chrome 114.0.0.0,,,2023-06-21 09:07:12,2023-06-21 09:07:20,7.930s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/input__username""))",Chrome 114.0.0.0,,,2023-06-21 09:07:20,2023-06-21 09:07:24,3.717s,PASSED
"setText(findTestObject(""Page_My account  Katalon Shop/input__username""), username)",Chrome 114.0.0.0,,,2023-06-21 09:07:24,2023-06-21 09:07:31,6.600s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/input__password""))",Chrome 114.0.0.0,,,2023-06-21 09:07:31,2023-06-21 09:07:34,3.328s,PASSED
"setText(findTestObject(""Page_My account  Katalon Shop/input__password""), password)",Chrome 114.0.0.0,,,2023-06-21 09:07:34,2023-06-21 09:07:40,6.291s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/input__rememberme""))",Chrome 114.0.0.0,,,2023-06-21 09:07:40,2023-06-21 09:07:44,3.224s,PASSED
"click(findTestObject(""Page_My account  Katalon Shop/button_Log in""))",Chrome 114.0.0.0,,,2023-06-21 09:07:44,2023-06-21 09:07:49,5.081s,PASSED
"getText(findTestObject(""Object Repository/Page_My account  Katalon Shop/Page_My account  Katalon Shop/strong_KatalonLover""), STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-06-21 09:07:49,2023-06-21 09:07:49,0.597s,PASSED
"responseString = ""KatalonLover""",Chrome 114.0.0.0,,,2023-06-21 09:07:49,2023-06-21 09:07:49,0.001s,PASSED
"expectedString = ""katalonlover""",Chrome 114.0.0.0,,,2023-06-21 09:07:49,2023-06-21 09:07:49,0.000s,PASSED
if (responseString.toUpperCase() == expectedString),Chrome 114.0.0.0,,,2023-06-21 09:07:49,2023-06-21 09:07:49,0.007s,PASSED
else,Chrome 114.0.0.0,,,2023-06-21 09:07:49,2023-06-21 09:07:49,0.009s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-21 09:07:49,2023-06-21 09:07:49,0.151s,PASSED
